batch_id,batch_order,review_row,review_action,url,domain,http_status,fetch_ok,final_url,final_domain,domain_changed,content_type,title,form_count,input_count,submit_button_signal,submit_path_signal,directory_signal,auth_signal,oauth_signal,captcha_signal,cloudflare_signal,payment_signal,duplicate_registry_url,suggested_decision,evidence_notes,fetch_error,checked_at
coverage-review-p2-017,8,455,verify_directory_fit_before_any_approval,https://replit.com/,replit.com,200,yes,https://replit.com/,replit.com,no,text/html; charset=utf-8,Replit – Build apps and sites with AI - Replit,0,5,yes,no,yes,yes,no,yes,no,yes,no,reject_paid,payment/pricing signal found; login/register signal found; CAPTCHA signal found; submit/add/list/publish button text signal found; directory/listing marketplace text signal found,,2026-05-28T12:30:16.863Z
coverage-review-p2-017,9,458,verify_directory_fit_before_any_approval,https://www.rundown.ai/tools,rundown.ai,,no,,,unknown,,,0,0,no,no,unknown,unknown,unknown,unknown,unknown,unknown,unknown,review_fetch_failed,fetch failed,fetch failed,2026-05-28T12:30:17.873Z
coverage-review-p2-017,10,466,verify_directory_fit_before_any_approval,https://www.scoop.it/,scoop.it,,no,,,unknown,,,0,0,no,no,unknown,unknown,unknown,unknown,unknown,unknown,unknown,review_fetch_failed,fetch failed,fetch failed,2026-05-28T12:30:28.118Z
coverage-review-p2-017,11,467,verify_directory_fit_before_any_approval,https://www.scribd.com/,scribd.com,,no,,,unknown,,,0,0,no,no,unknown,unknown,unknown,unknown,unknown,unknown,unknown,review_fetch_failed,fetch failed,fetch failed,2026-05-28T12:30:42.945Z
coverage-review-p2-017,12,469,verify_directory_fit_before_any_approval,https://www.semfirms.com/,semfirms.com,200,yes,https://www.semfirms.com/,semfirms.com,no,text/html; charset=UTF-8,SEM Firms - Reviews of Top Search Engine Marketing Companies,2,5,yes,no,yes,yes,no,yes,yes,no,no,reject_auth_required,"login/register signal found; CAPTCHA signal found; Cloudflare/human verification signal found; 2 form(s), 5 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,2026-05-28T12:30:53.555Z
coverage-review-p2-017,13,471,verify_directory_fit_before_any_approval,https://www.showmelocal.com/,showmelocal.com,200,yes,https://www.showmelocal.com/,showmelocal.com,no,text/html; charset=utf-8,Notice,0,0,no,no,no,no,no,no,no,no,no,reject_not_submit,,,2026-05-28T12:30:55.737Z
coverage-review-p2-017,14,476,verify_directory_fit_before_any_approval,https://www.sitepoint.com/community,sitepoint.com,200,yes,https://www.sitepoint.com/community/,sitepoint.com,no,text/html; charset=utf-8,SitePoint Forums | Web Development &amp; Design Community,0,0,no,no,yes,no,no,no,no,no,no,reject_not_submit,directory/listing marketplace text signal found,,2026-05-28T12:31:00.214Z
coverage-review-p2-017,15,482,verify_directory_fit_before_any_approval,https://www.slant.co/,slant.co,200,yes,https://www.slant.co/,slant.co,no,text/html; charset=utf-8,Choose the best - Slant,3,3,yes,no,yes,no,no,yes,yes,no,no,reject_auth_required,"CAPTCHA signal found; Cloudflare/human verification signal found; 3 form(s), 3 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,2026-05-28T12:31:03.055Z
coverage-review-p2-017,16,485,verify_directory_fit_before_any_approval,https://www.slideshare.net/,slideshare.net,,no,,,unknown,,,0,0,no,no,unknown,unknown,unknown,unknown,unknown,unknown,unknown,review_fetch_failed,fetch failed,fetch failed,2026-05-28T12:31:06.593Z
coverage-review-p2-017,17,490,verify_directory_fit_before_any_approval,https://www.sooperarticles.com/,sooperarticles.com,403,no,https://sooperarticles.com/,sooperarticles.com,no,text/html; charset=UTF-8,Just a moment...,0,0,no,no,no,no,no,yes,yes,no,no,review_fetch_failed,CAPTCHA signal found; Cloudflare/human verification signal found; HTTP 403,HTTP 403,2026-05-28T12:31:17.287Z
coverage-review-p2-017,18,491,verify_directory_fit_before_any_approval,https://soundcloud.com/,soundcloud.com,,no,,,unknown,,,0,0,no,no,unknown,unknown,unknown,unknown,unknown,unknown,unknown,review_fetch_failed,fetch failed,fetch failed,2026-05-28T12:31:21.010Z
coverage-review-p2-017,19,494,verify_directory_fit_before_any_approval,https://www.spoke.com/,spoke.com,403,no,https://www.spoke.com/,spoke.com,no,text/html; charset=UTF-8,Just a moment...,0,0,no,no,no,no,no,yes,yes,no,no,review_fetch_failed,CAPTCHA signal found; Cloudflare/human verification signal found; HTTP 403,HTTP 403,2026-05-28T12:31:31.274Z
coverage-review-p2-017,20,501,verify_directory_fit_before_any_approval,https://startupfa.me/,startupfa.me,200,yes,https://startupfa.me/,startupfa.me,no,text/html; charset=utf-8,Startup Fame - Discover Awesome Startups,0,0,yes,no,yes,no,no,no,no,yes,no,reject_paid,payment/pricing signal found; submit/add/list/publish button text signal found; directory/listing marketplace text signal found,,2026-05-28T12:31:33.256Z
coverage-review-p2-017,21,502,verify_directory_fit_before_any_approval,https://www.startups.com/,startups.com,200,yes,https://www.startups.com/,startups.com,no,text/html; charset=utf-8,Build your Startup Dream Team | Startups.com,0,0,yes,no,yes,no,no,no,no,no,no,review_manually,submit/add/list/publish button text signal found; directory/listing marketplace text signal found,,2026-05-28T12:31:37.174Z
coverage-review-p2-017,22,505,verify_directory_fit_before_any_approval,https://startus.cc/,startus.cc,,no,,,unknown,,,0,0,no,no,unknown,unknown,unknown,unknown,unknown,unknown,unknown,review_fetch_failed,fetch failed,fetch failed,2026-05-28T12:31:39.237Z
